timestamp,scrapeid,type,rank,title,source,publishedDate,timeSince,description,url
Sun Apr 29 15:38:40 2018,4,Sports,7,Sunderland agree to sell club to Stewart Donald…,Daily Express,None,None,None,https://www.express.co.uk/sport/football/952741/Sunderland-agree-to-sell-club-Stewart-Donald-Ellis-Short-consortium-Chris-Coleman-sacked
Sun Apr 29 15:38:40 2018,4,Sports,8,Ellis Short agrees deal to sell up to Conference club…,The Sun,None,None,None,https://www.thesun.co.uk/sport/football/6169456/sunderland-sold-ellis-short-agrees-deal-stewart-donald/
Sun Apr 29 15:38:40 2018,4,Sports,9,Former Wales boss Chris Coleman sacked by…,Wales Online,None,None,None,https://www.walesonline.co.uk/sport/football/football-news/former-wales-boss-chris-coleman-14591373
Sun Apr 29 15:38:40 2018,4,Sports,10,Chris Coleman,www.safc.com,None,None,None,https://www.safc.com/news/club-news/2018/april/club-statement
Sun Apr 29 15:38:40 2018,4,Sports,1,Celtic seal Scottish Premiership title with 5-0 rampage over Rangers,The Guardian,"Sunday, April 29, 2018 at 8:06am",7 hours ago,"Celtic mauled their oldest foes 5-0 at Celtic Park, in a manner which perfectly – and ominously for Rangers – illustrated the gap between the Glasgow clubs and confirmed league flag retention",https://www.theguardian.com/football/2018/apr/29/celtic-rangers-scottish-premiership-match-report
Sun Apr 29 15:38:40 2018,4,Sports,2,Steven Gerrard: Rangers confident of appointment in coming days,BBC Sport,None,None,None,https://www.bbc.co.uk/sport/football/43941093
Sun Apr 29 15:38:40 2018,4,Sports,3,Celtic are finding it so easy against Rangers their players are wearing fancy dress,Dream Team,None,None,None,https://www.dreamteamfc.com/c/news-gossip/394724/celtic-rangers-title-decider/
Sun Apr 29 15:38:40 2018,4,Sports,4,Celtic wrap up seventh successive title after 5-0 rout of Rangers,The Telegraph,None,None,None,https://www.telegraph.co.uk/football/2018/04/29/celtic-wrap-seventh-successive-title-5-0-rout-rangers/
Sun Apr 29 15:38:40 2018,4,Sports,5,Celtic thump Rangers 5-0 to win the Premiership title,stv.tv,None,None,None,https://stv.tv/sport/football/1413691-celtic-thump-rangers-5-0-to-win-the-premiership-title/
Sun Apr 29 15:38:40 2018,4,Sports,6,Rodgers enjoys one of his finest days - but what now…,www.liverpoolecho.co.uk,None,None,None,https://www.liverpoolecho.co.uk/sport/football/football-news/brendan-rodgers-enjoys-one-finest-14591569
Sun Apr 29 15:38:40 2018,4,Sports,7,Celtic drubs Rangers to clinch seventh-straight title,NBC Sports,None,None,None,http://soccer.nbcsports.com/2018/04/29/celtic-drubs-rangers-to-clinch-seventh-straight-title/
Sun Apr 29 15:38:40 2018,4,Sports,8,It's a Magnificent Seven-in-a-Row for Celtic,www.celticfc.net,None,None,None,http://www.celticfc.net/news/14243
Sun Apr 29 15:38:40 2018,4,Sports,9,Celtic's Mikael Lustig celebrates Hoops goal by…,The Sun,None,None,None,https://www.thesun.co.uk/sport/football/6169531/celtic-mikael-lustig-policeman-hat-rangers/
Sun Apr 29 15:38:40 2018,4,Sports,10,Ruthless Celtic wrap up seventh straight title in…,www.the42.ie,None,None,None,http://www.the42.ie/celtic-rangers-seventh-title-old-firm-derby-3985063-Apr2018/
Sun Apr 29 15:38:40 2018,4,Sports,1,Rafael Nadal Beats Stefanos Tsitsipas to Win 2018 Barcelona Open Banc Sabadell,Bleacher Report,"Sunday, April 29, 2018 at 10:45am",4 hours ago,"Rafael Nadal won the 2018 Barcelona Open for the 11th time in his career on Sunday, when he beat Greece's Stefanos Tsitsipas in straight sets.…",http://bleacherreport.com/articles/2773290-rafael-nadal-beats-stefanos-tsitsipas-to-win-2018-barcelona-open-banc-sabadell
Sun Apr 29 15:38:40 2018,4,Sports,2,ATP Barcelona: Peerless Rafael Nadal tops…,www.tennisworldusa.org,None,None,None,http://www.tennisworldusa.org/tennis/news/On_the_ATP_results_with/54304/atp-barcelona-peerless-rafael-nadal-tops-tsitsipas-to-defend-the-title/
Sun Apr 29 15:38:40 2018,4,Sports,3,Nadal vs Tsitsipas MATCH POINT,www.tennisworldusa.org,None,None,None,http://www.tennisworldusa.org/tennis/videos/Rafael_Nadal/54306/nadal-vs-tsitsipas-match-point/
Sun Apr 29 15:38:40 2018,4,Sports,4,Rafa Romps To 11th Barcelona Title | ATP…,ATP World Tour,None,None,None,https://www.atpworldtour.com/en/news/barcelona-2018-final-nadal-tsitsipas
Sun Apr 29 15:38:40 2018,4,Sports,5,Nadal vs Tsitsipas CRAZY SHOT,www.tennisworldusa.org,None,None,None,http://www.tennisworldusa.org/tennis/videos/Rafael_Nadal/54318/nadal-vs-tsitsipas-crazy-shot/
Sun Apr 29 15:38:40 2018,4,Sports,6,Wta Stuttgart: Karolina Pliskova wins the title,www.tennisworldusa.org,None,None,None,http://www.tennisworldusa.org/tennis/news/On_the_WTA_results_with/54303/wta-stuttgart-karolina-pliskova-wins-the-title/
Sun Apr 29 15:38:40 2018,4,Sports,7,Rafael Nadal beats Stefanos Tsitsipas to win 11th…,BBC News,None,None,None,https://www.bbc.com/sport/tennis/43943218
Sun Apr 29 15:38:40 2018,4,Sports,8,Rafael Nadal WINS Barcelona Open title with…,Daily Express,None,None,None,https://www.express.co.uk/sport/tennis/952813/Rafael-Nadal-WINS-Barcelona-Open-title-Stefanos-Tsitsipas
Sun Apr 29 15:38:40 2018,4,Sports,9,Rafa Nadal destroys Stefanos Tsitsipas to take…,www.eurosport.co.uk,None,None,None,https://www.eurosport.co.uk/tennis/atp-barcelona/2018/rafa-nadal-destroys-stefanos-tsitsipas-to-take-barcelona-title-and-stretch-clay-winning-streak_sto6733274/story.shtml
Sun Apr 29 15:38:40 2018,4,Sports,10,Nadal to take on Greek teenager Tsitsipas in…,Al Jazeera English,None,None,None,https://www.aljazeera.com/news/2018/04/nadal-greek-teenager-tsitsipas-barcelona-open-final-180429110215957.html
Sun Apr 29 15:38:40 2018,4,Sports,1,Shaquem Griffin Becomes First One-Handed Player Selected In NFL Draft,HuffPost,"Saturday, April 28, 2018 at 4:07pm",23 hours ago,Griffin joins his twin brother Shaquil on the Seattle Seahawks.,https://www.huffingtonpost.com/entry/shaquem-griffin-becomes-first-one-handed-player-selected-in-nfl-draft_us_5ae4bceee4b02baed1bab0f7
Sun Apr 29 15:38:40 2018,4,Sports,2,The 7 coolest parts about Shaquem Griffin’s NFL…,SB Nation,None,None,None,https://www.sbnation.com/nfl/2018/4/29/17296668/shaquem-griffin-nfl-draft-picked-video-seattle-seahawks-brother
Sun Apr 29 15:38:40 2018,4,Sports,3,Seahawks drafting Shaquem Griffin and reuniting him…,The Seattle Times,None,None,None,https://www.seattletimes.com/sports/seahawks/seahawks-drafting-shaquem-griffen-and-reuniting-him-with-his-twin-thats-pure-hollywood/
Sun Apr 29 15:38:40 2018,4,Sports,4,Griffin emotional as he gets dream phone call - ESPN…,ESPN,None,None,None,http://www.espn.com/video/clip?id=23349008
Sun Apr 29 15:38:40 2018,4,Sports,5,UCF star with 1 hand drafted by Seattle Seahawks,ABC7 News,None,None,None,http://abc7news.com/3403739/
Sun Apr 29 15:38:40 2018,4,Sports,6,NFL world reacts to Seahawks drafting…,KIRO 7 News,None,None,None,https://www.kiro7.com/news/local/nfl-world-reacts-to-seahawks-drafting-shaquem-griffin/740496333
Sun Apr 29 15:38:40 2018,4,Sports,7,Shaquem Griffin becomes the first one-handed…,Daily Mail,None,None,None,http://www.dailymail.co.uk/news/article-5669761/NFL-linebacker-Shaquem-Griffin-hears-hell-drafted-Seattle-Seahawks.html
Sun Apr 29 15:38:40 2018,4,Sports,8,Cowboys round out 2018 NFL Draft with promising…,247sports.com,None,None,None,https://247sports.com/nfl/dallas-cowboys/Bolt/Cowboys-round-out-2018-NFL-Draft-with-promising-selections-117795942
Sun Apr 29 15:38:40 2018,4,Sports,9,One-Handed Player Shaquem Griffin Makes…,theshaderoom.com,None,None,None,http://theshaderoom.com/one-handed-player-shaquem-griffin-makes-nfl-history-seahawks-draft/
Sun Apr 29 15:38:40 2018,4,Sports,10,"Seahawks draft one-handed LB Shaquem Griffin,…",KMBC 9,None,None,None,http://www.kmbc.com/article/seahawks-draft-one-handed-lb-shaquem-griffin-reuniting-him-with-twin/20093575
Sun Apr 29 15:38:40 2018,4,Sports,1,Charles Woodson tells Reggie McKenzie his son should retire instead of playing for Chiefs,CBS Sports,"Sunday, April 29, 2018 at 11:31am",4 hours ago,Woodson had a little bit of fun with the Raiders GM after a division rival selected his son Kahlil,https://www.cbssports.com/nfl/draft/news/charles-woodson-tells-reggie-mckenzie-his-son-should-retire-instead-of-playing-for-chiefs/
Sun Apr 29 15:38:40 2018,4,Sports,2,Who won the 2018 NFL Draft?,SB Nation,None,None,None,https://www.sbnation.com/nfl/2018/4/29/17295738/2018-nfl-draft-grades-day-3-winners-losers-results
Sun Apr 29 15:38:40 2018,4,Sports,3,Charles Woodson to Reggie McKenzie: Your son can’t…,NBC Sports,None,None,None,http://profootballtalk.nbcsports.com/2018/04/29/charles-woodson-to-reggie-mckenzie-your-son-cant-put-that-red-helmet-on/
Sun Apr 29 15:38:40 2018,4,Sports,4,SC Featured: The dreamer - ESPN Video,ESPN,None,None,None,http://www.espn.com/video/clip?id=23353824
Sun Apr 29 15:38:40 2018,4,Sports,5,Chiefs' Kahlil McKenzie Can't Wait to 'Whoop Up…,Bleacher Report,None,None,None,http://bleacherreport.com/articles/2773283-chiefs-kahlil-mckenzie-cant-wait-to-whoop-up-on-father-reggies-raiders
Sun Apr 29 15:38:40 2018,4,Sports,6,Raiders' McKenzie jokes about KC drafting his son:…,theScore,None,None,None,https://www.thescore.com/nfl/news/1536412
Sun Apr 29 15:38:40 2018,4,Sports,7,Kansas City Chiefs draft pick Kahlil McKenzie…,Knoxville News Sentinel,None,None,None,https://www.knoxnews.com/story/sports/college/university-of-tennessee/football/2018/04/29/kansas-city-chiefs-kahlil-mckenzie-nfl-draft-oakland-raiders-reggie-mckenzie-tennessee-vols-football/562253002/
Sun Apr 29 15:38:40 2018,4,Sports,8,2018 NFL Draft Roundup: Who went where for the…,247sports.com,None,None,None,https://247sports.com/college/michigan/Article/2018-NFL-Draft-Roundup-Who-went-where-for-the-Michigan-Wolverines-117810534
Sun Apr 29 15:38:40 2018,4,Sports,9,Chiefs drafted Raiders GM's son and things got awkward,USA TODAY,None,None,None,https://www.usatoday.com/story/sports/ftw/2018/04/28/chiefs-drafted-raiders-gms-son-in-sixth-round-and-things-got-a-little-awkward/111155814/?utm_source=feedblitz&utm_medium=FeedBlitzRss&utm_campaign=usatoday-newstopstories
Sun Apr 29 15:38:40 2018,4,Sports,1,Stephen Curry Won't Return from Knee Injury in Game 1 vs. Pelicans,Bleacher Report,"Saturday, April 28, 2018 at 7:56pm",19 hours ago,The Golden State Warriors will continue their quest to repeat as NBA champions Saturday night without Stephen Curry after he was ruled out…,http://bleacherreport.com/articles/2771671-stephen-curry-wont-return-from-knee-injury-in-game-1-vs-pelicans
Sun Apr 29 15:38:40 2018,4,Sports,2,Warriors bring Pelicans back to reality with…,ESPN,None,None,None,http://www.espn.com/nba/story/_/id/23351411
Sun Apr 29 15:38:40 2018,4,Sports,3,"Kevin Durant, Warriors Beat Anthony Davis, Pelicans…",Bleacher Report,None,None,None,http://bleacherreport.com/articles/2773259-kevin-durant-warriors-beat-anthony-davis-pelicans-in-game-1-stephen-curry-out
Sun Apr 29 15:38:40 2018,4,Sports,4,Warriors' Curry plans to return for Game 2,ESPN,None,None,None,http://www.espn.com/nba/story/_/id/23349844
Sun Apr 29 15:38:40 2018,4,Sports,5,Pelicans prepare for run-and-gun series against…,NOLA.com,None,None,None,http://www.nola.com/pelicans/index.ssf/2018/04/pelicans_pace_golden_state_war.html
Sun Apr 29 15:38:40 2018,4,Sports,6,NBA Playoffs: Pelicans' up-tempo style unleashes…,CBS Sports,None,None,None,https://www.cbssports.com/nba/news/nba-playoffs-pelicans-up-tempo-style-unleashes-warriors-fury-in-game-1-and-steph-curry-didnt-even-play/
Sun Apr 29 15:38:40 2018,4,Sports,7,"No Curry, no worry: Warriors keep cruising with…",Yahoo Sports,None,None,None,https://sports.yahoo.com/no-curry-no-problem-warriors-keep-cruising-123-101-game-1-win-pelicans-050046261.html
Sun Apr 29 15:38:40 2018,4,Sports,8,Nick Young gets a surprise start in Game 1 against…,USA TODAY,None,None,None,http://warriorswire.usatoday.com/2018/04/28/nick-young-starting-lineup-warriors-pelicans-game-1/
Sun Apr 29 15:38:40 2018,4,Sports,9,Stephen Curry will return for Game 2 against the Pelicans,USA TODAY,None,None,None,http://warriorswire.usatoday.com/2018/04/28/stephen-curry-return-injury-update/
Sun Apr 29 15:38:40 2018,4,Sports,10,Steph Ruled Out for Game 1,Bleacher Report,None,None,None,http://bleacherreport.com/post/new-orleans-pelicans/1dbf2a57-5d3a-4bf6-b149-51dabbdff657
Sun Apr 29 15:38:40 2018,4,Sports,1,"This 0.5K run for underachievers has donuts, coffee and a smoking rest stop",News 4 San Antonio,"Saturday, April 28, 2018 at 8:07pm",19 hours ago,A Facebook event in Boerne is getting the attention of many underachievers. The inaugural Boerne .5K will be held on May 5 and…,http://news4sanantonio.com/news/local/underachievers-to-run-in-inaugural-boerne-5k-for-charity
Sun Apr 29 15:38:40 2018,4,Sports,2,Hate Running? This Charity '.5K' May Be for You,KENS 5 & Kens5.com,None,None,None,http://www.kens5.com/video/entertainment/buzz60/hate-running-this-charity-5k-may-be-for-you/600-8108765
Sun Apr 29 15:38:40 2018,4,Sports,3,Texas town holds .5K - not 5K - for underachievers,News 9 WAOW,None,None,None,http://www.waow.com/story/38066357/2018/04/Saturday/texas-town-holds-5k-not-5k-for-underachievers
Sun Apr 29 15:38:40 2018,4,Sports,4,Speedy Texas deputy avoids hard-charging cow,"KABB FOX 29 News, San Antonio",None,None,None,http://foxsanantonio.com/news/local/speedy-texas-deputy-avoids-hard-charging-cow
Sun Apr 29 15:38:40 2018,4,Sports,1,WATCH: Auburn men's golf beats Alabama for SEC title on final hole,www.seccountry.com,"Sunday, April 29, 2018 at 11:47am",3 hours ago,"For Auburn, winning an SEC championship in any sport is special. To win it on the final moment of the event is even more special. And to win it…",https://www.seccountry.com/auburn/auburn-tigers-golf-sec-championship-alabama-putt-video-watch
Sun Apr 29 15:38:40 2018,4,Sports,2,"Watch Auburn freshman drain clutch, walk-off putt…",Golf Digest,None,None,None,https://www.golfdigest.com/story/watch-this-auburn-freshman-drain-a-clutch-walk-off-putt-to-stun-rival-alabama-and-win-sec-championship
Sun Apr 29 15:38:40 2018,4,Sports,3,Alabama Falls to Auburn on Final Hole in SEC Men’s…,rolltide.com,None,None,None,https://rolltide.com/news/2018/4/29/alabama-falls-to-auburn-on-final-hole-in-sec-mens-golf-championship-match.aspx
Sun Apr 29 15:38:40 2018,4,Sports,1,Brazil surfer breaks wave record,BBC News,"Sunday, April 29, 2018 at 10:09am",5 hours ago,Surf officials confirm the 80ft (24.4 metre) wave Rodrigo Koxa surfed was a world record.,http://www.bbc.co.uk/news/av/world-europe-43942906/brazilian-surfer-rodrigo-koxa-breaks-wave-world-record
Sun Apr 29 15:38:40 2018,4,Sports,2,Brazilian Rodrigo Koxa awarded prize for biggest…,ABC,None,None,None,http://www.abc.net.au/news/2018-04-30/rodrigo-koxa-rides-biggest-wave-ever-surfed/9709124
Sun Apr 29 15:38:40 2018,4,Sports,3,2018 Ride of the Year Entry: Rodrigo Koxa at Nazaré 2,www.worldsurfleague.com,None,None,None,http://www.worldsurfleague.com/bigwaveawards/287356/2018-ride-of-the-year-entry-rodrigo-koxa-at-nazar
Sun Apr 29 15:43:05 2018,4,Entertainment,1,"Happy 85th birthday, Willie Nelson! You're always on our minds",USA TODAY,"Sunday, April 29, 2018 at 12:42pm",3 hours ago,"Born in Abbott, Texas, on April 29, 1933, Willie Nelson, the original Red Headed Stranger, the father of Outlaw music, as American an icon as…",https://www.usatoday.com/picture-gallery/life/music/2013/04/29/happy-85th-birthday-willie-nelson-youre-always-on-our-minds/2120743/
Sun Apr 29 15:43:05 2018,4,Entertainment,2,"On Willie Nelson’s 85th birthday, a look at some…",Austin360,None,None,None,http://music.blog.austin360.com/2018/04/29/willie-nelson-turns-85-today-heres-a-look-back-at-some-recent-history-and-beyond/
Sun Apr 29 15:43:05 2018,4,Entertainment,3,"Willie Nelson Is 'Ready to Roar' with New Video,…",Taste of Country,None,None,None,http://tasteofcountry.com/willie-nelson-ready-to-roar/
Sun Apr 29 15:43:05 2018,4,Entertainment,4,He's still standing: Willie Nelson turns 85,My AJC,None,None,None,https://www.myajc.com/entertainment/still-standing-willie-nelson-turns/D7YXGbBLiXzsyLBwlSZFUK/
Sun Apr 29 15:43:05 2018,4,Entertainment,1,Katy Perry and Orlando Bloom meet Pope Francis,Yahoo,"Sunday, April 29, 2018 at 12:44pm",2 hours ago,"Popstar Katy Perry recently confirmed she was ""spoken for"" when asked about her relationship status.",https://sg.style.yahoo.com/katy-perry-orlando-bloom-meet-pope-francis-063000848.html
Sun Apr 29 15:43:05 2018,4,Entertainment,2,Katy Perry & Orlando Bloom Met the Pope On Their…,Billboard,None,None,None,https://www.billboard.com/articles/news/8403415/katy-perry-orlando-bloom-back-together-pope
Sun Apr 29 15:43:05 2018,4,Entertainment,3,'Excited' Katy Perry and Orlando Bloom 'Missed…,People,None,None,None,http://people.com/music/katy-perry-orlando-bloom-dating-exclusively-again-source/
Sun Apr 29 15:43:05 2018,4,Entertainment,4,Katy Perry dazzles as she joins Orlando Bloom to…,Daily Mail,None,None,None,http://www.dailymail.co.uk/tvshowbiz/article-5671561/Katy-Perry-dazzles-lace-dress-joins-Orlando-Bloom-meet-Pope.html
Sun Apr 29 15:43:05 2018,4,Entertainment,5,"Katy Perry and Orlando Bloom meet the Pope,…",Page Six,None,None,None,http://pagesix.com/2018/04/29/katy-perry-and-orlando-bloom-meet-the-pope-step-out-together-in-rome/
Sun Apr 29 15:43:05 2018,4,Entertainment,1,Burning Man festival co-founder Larry Harvey dead at 70,Fox News,"Sunday, April 29, 2018 at 8:35am",7 hours ago,"Larry Harvey, whose whimsical decision to erect a giant wooden figure and then burn it to the ground led to the popular, long-running…",http://www.foxnews.com/entertainment/2018/04/29/burning-man-festival-co-founder-larry-harvey-dead-at-70.html
Sun Apr 29 15:43:05 2018,4,Entertainment,2,"Larry Harvey, the Man Behind Burning Man, Is…",The New York Times,None,None,None,https://www.nytimes.com/2018/04/28/obituaries/larry-harvey-burning-man-festival-dead-at-70.html
Sun Apr 29 15:43:05 2018,4,Entertainment,3,"Larry Harvey, Burning Man founder, dies at 70",CNN,None,None,None,https://www.cnn.com/2018/04/28/us/burning-man-founder-dies/index.html
Sun Apr 29 15:43:05 2018,4,Entertainment,4,Burning Man Co-Founder Larry Harvey Dies At 70,NPR,None,None,None,https://www.npr.org/sections/thetwo-way/2018/04/28/606801096/burning-man-co-founder-larry-harvey-dies-at-70
Sun Apr 29 15:43:05 2018,4,Entertainment,5,Burning Man festival founder dies,BBC News,None,None,None,http://www.bbc.com/news/world-us-canada-43936049
Sun Apr 29 15:43:05 2018,4,Entertainment,6,BREAKING: Burning Man's Founder Has Died,www.youredm.com,None,None,None,https://www.youredm.com/2018/04/29/burning-man-founder-larry-harvey-passed-away/
Sun Apr 29 15:43:05 2018,4,Entertainment,7,"Larry Harvey, founder and leader of Burning Man,…",MSN,None,None,None,https://www.msn.com/en-us/news/us/larry-harvey-founder-and-leader-of-burning-man-dies-in-san-francisco/ar-AAwtwQx
Sun Apr 29 15:43:05 2018,4,Entertainment,8,Larry Harvey: Burning Man festival co-founder dead…,CBS News,None,None,None,https://www.cbsnews.com/news/larry-harvey-dead-at-70-burning-man-festival-co-founder-2018-04-28/
Sun Apr 29 15:43:05 2018,4,Entertainment,9,Burning Man Founder Larry Harvey Dies in San…,NBC Chicago,None,None,None,https://www.nbcchicago.com/news/national-international/Burning-Man-Founder-Larry-Harvey-Dies-481153481.html
Sun Apr 29 15:43:05 2018,4,Entertainment,10,Burning Man co-founder Larry Harvey dies,ABC7 News,None,None,None,http://abc7news.com/3403582/
Sun Apr 29 15:43:05 2018,4,Entertainment,1,Former 'Glee' star Lea Michele is engaged,Boston.com,"Saturday, April 28, 2018 at 9:05pm",18 hours ago,"Actress and singer Lea Michele has announced her engagement with a social media photo of a diamond ring on her finger and the word ""Yes.""",https://www.boston.com/culture/celebs/2018/04/28/glee-lea-michele-engaged
Sun Apr 29 15:43:05 2018,4,Entertainment,2,Lea Michele is engaged to Zandy Reich - check out…,MSN,None,None,None,https://www.msn.com/en-us/tv/celebrity/lea-michele-is-engaged-to-zandy-reich-check-out-her-4-carat-diamond-ring/ar-AAwtsbp
Sun Apr 29 15:43:05 2018,4,Entertainment,3,'Glee' alum Lea Michele is engaged! See her…,Today Show,None,None,None,https://www.today.com/popculture/glee-alum-lea-michele-engaged-t127959
Sun Apr 29 15:43:05 2018,4,Entertainment,4,Lea Michele Is Engaged: See Her Gorgeous Ring,Billboard,None,None,None,https://www.billboard.com/articles/columns/pop/8401168/lea-michele-engaged-zandy-reich-ring-photo
Sun Apr 29 15:43:05 2018,4,Entertainment,5,Lea Michele Is Engaged to Zandy Reich,E! News,None,None,None,https://www.eonline.com/news/930682/lea-michele-is-engaged-to-zandy-reich
Sun Apr 29 15:43:05 2018,4,Entertainment,6,Lea Michele Is Engaged to Zandy Reich -- See Her…,Yahoo,None,None,None,https://www.yahoo.com/entertainment/lea-michele-engaged-zandy-reich-203540575.html
Sun Apr 29 15:43:05 2018,4,Entertainment,7,'Glee' alum Lea Michele is engaged to boyfriend…,USA TODAY,None,None,None,https://www.usatoday.com/story/life/people/2018/04/28/lea-michele-engaged-boyfriend-zandy-reich-shows-off-huge-ring-social-media/561722002/
Sun Apr 29 15:43:05 2018,4,Entertainment,8,'Glee' alum Lea Michele gets engaged to boyfriend…,Entertainment Weekly,None,None,None,http://ew.com/news/2018/04/28/lea-michele-engaged-zandy-reich/
Sun Apr 29 15:43:05 2018,4,Entertainment,9,Lea Michele Is Engaged! Glee Alum Shows Off…,People,None,None,None,http://people.com/tv/lea-michele-engaged-to-boyfriend-zandy-reich/
Sun Apr 29 15:43:05 2018,4,Entertainment,10,Lea Michele is engaged,Page Six,None,None,None,http://pagesix.com/2018/04/28/lea-michele-is-engaged/
Sun Apr 29 15:43:05 2018,4,Entertainment,1,Art gallery discovers more than half of its paintings are fake,MSN,"Sunday, April 29, 2018 at 7:07am",8 hours ago,Art gallery discovers more than half of its paintings are fake,https://www.msn.com/en-sg/news/world/art-gallery-discovers-more-than-half-of-its-paintings-are-fake/ar-AAwtsXn
Sun Apr 29 15:43:05 2018,4,Entertainment,2,A French art museum just discovered half of its…,www.thisisinsider.com,None,None,None,http://www.thisisinsider.com/a-french-art-museum-just-discovered-half-of-its-paintings-are-fake-2018-4
Sun Apr 29 15:43:05 2018,4,Entertainment,3,Roussillon museum discovers half its artworks…,www.connexionfrance.com,None,None,None,https://www.connexionfrance.com/French-news/Roussillon-museum-discovers-half-its-artworks-are-fake
Sun Apr 29 15:43:05 2018,4,Entertainment,1,Rita Ora Sings 'Lonely Together' in Emotional Tribute to Avicii at Netherlands Festival,Billboard,"Saturday, April 28, 2018 at 7:16pm",20 hours ago,"Rita Ora paid tribute to Avicii with a performance of their song 'Lonely Together,' the final single the DJ released before his death.",https://www.billboard.com/articles/news/dance/8401374/rita-ora-avicii-lonely-together-tribute-538koningsdag-festival-netherlands
Sun Apr 29 15:43:05 2018,4,Entertainment,2,Rita Ora struggles to hold in tears as she pays tribute…,The Sun,None,None,None,https://www.thesun.co.uk/tvandshowbiz/6166613/rita-ora-tears-tribute-avicii-netherlands/
Sun Apr 29 15:43:05 2018,4,Entertainment,3,Rita Ora in tears as she holds minute's silence to…,Daily Mail,None,None,None,http://www.dailymail.co.uk/tvshowbiz/article-5669393/Rita-Ora-fights-tears-holds-minutes-silence-late-friend-Avicii.html
Sun Apr 29 15:43:05 2018,4,Entertainment,4,Emotional Rita Ora Pays Tribute To Late…,etcanada.com,None,None,None,https://etcanada.com/news/323001/emotional-rita-ora-pays-tribute-to-late-collaborator-avicii/
Sun Apr 29 15:42:57 2018,0,Top Trends,1,Migrant Caravan Prepares to Cross Border to Seek Asylum,NBC LA,"Sunday, April 29, 2018 at 12:00pm",3 hours ago,A group of demonstrators marched from Balboa Park to Chicano Park on Saturday to show solidarity with the migrant caravan that has made its…,https://www.nbclosangeles.com/news/politics/Migrant-Caravan-Supporters-Rally-in-San-Diego-481156621.html
Sun Apr 29 15:42:57 2018,0,Top Trends,2,Caravan asylum-seekers heading toward…,Fox News,None,None,None,http://www.foxnews.com/us/2018/04/29/caravan-asylum-seekers-heading-toward-showdown-on-us-border.html
Sun Apr 29 15:42:57 2018,0,Top Trends,3,Migrant caravan prepares to reach the US-Mexico…,MSN,None,None,None,https://www.msn.com/en-us/news/us/migrant-caravan-prepares-to-reach-the-us-mexico-border-this-afternoon/ar-AAwvgki
Sun Apr 29 15:42:57 2018,0,Top Trends,4,Border Patrol: Members of caravan illegally entered…,Fox News,None,None,None,http://video.foxnews.com/v/5778132022001/
Sun Apr 29 15:42:57 2018,0,Top Trends,5,"Caravan of Migrants, After Arduous Trip, Begins…",The New York Times,None,None,None,https://www.nytimes.com/2018/04/29/world/americas/mexico-caravan-trump.html
Sun Apr 29 15:42:57 2018,0,Top Trends,6,"Central Americans in migrant ""caravan"" face…",CBS News,None,None,None,https://www.cbsnews.com/news/central-americans-in-migrant-caravan-face-risks-by-seeking-asylum-at-southern-border/
Sun Apr 29 15:42:57 2018,0,Top Trends,7,'Made-Up Emergencies': Schlapp Slams Reaction…,Fox News Insider,None,None,None,http://insider.foxnews.com/2018/04/29/matt-schlapp-slams-reaction-migrant-caravan-california-border
Sun Apr 29 15:42:57 2018,0,Top Trends,8,Dozens of Central Americans expected to…,Los Angeles Times,None,None,None,http://www.latimes.com/local/lanow/la-me-ln-central-americans-asylum-20180429-story.html
Sun Apr 29 15:42:57 2018,0,Top Trends,9,Some Refugees 'Associated With' Caravan Illegally…,www.dailywire.com,None,None,None,https://www.dailywire.com/news/30009/some-refugees-associated-caravan-illegally-cross-joseph-curl
Sun Apr 29 15:42:57 2018,0,Top Trends,10,Central American asylum seekers climb US-Mexico…,Daily Mail,None,None,None,http://www.dailymail.co.uk/news/article-5671809/Central-American-asylum-seekers-climb-Mexico-border-fence.html
Sun Apr 29 15:42:57 2018,0,Top Trends,1,T-Mobile agrees to acquire Sprint,MSN,"Sunday, April 29, 2018 at 11:37am",4 hours ago,"T-Mobile US Inc agreed on Sunday to acquire peer Sprint Corp, in an all-stock deal that will combine the third and fourth largest U.S. wireless…",https://www.msn.com/en-us/money/companies/t-mobile-agrees-to-acquire-sprint/ar-AAwvbdU
Sun Apr 29 15:42:57 2018,0,Top Trends,2,T-Mobile Seals Blockbuster Sprint Merger Deal,NBC LA,None,None,None,https://www.nbclosangeles.com/news/business/T-Mobile-Sprint-Seal-Merger-Deal-Company-Value-481184031.html
Sun Apr 29 15:42:57 2018,0,Top Trends,3,"Sprint and T-Mobile Agree to Merge, in Bid to Remake…",The New York Times,None,None,None,https://www.nytimes.com/2018/04/29/business/dealbook/sprint-tmobile-deal.html
Sun Apr 29 15:42:57 2018,0,Top Trends,4,"Sprint, T-Mobile to combine, companies announce",ABC7,None,None,None,http://abc7.com/3406140/
Sun Apr 29 15:42:57 2018,0,Top Trends,5,"Sprint, T-Mobile Agree to $26 Billion Merger",The Wall Street Journal,None,None,None,https://www.wsj.com/articles/sprint-t-mobile-boards-vote-to-approve-all-stock-merger-1525017644
